,0,1,2,3,4
3642,4.1596,48.6152,[0.19575343],4.1596_48.6152.tif,Allibaudières
3643,4.154,48.6054,[0.01319627],4.154_48.6054.tif,Allibaudières
3644,4.147,48.5956,[0.01632506],4.147_48.5956.tif,Allibaudières
3645,4.14,48.6166,[0.00303773],4.14_48.6166.tif,Allibaudières
3646,4.1554,48.6054,[0.00152638],4.1554_48.6054.tif,Allibaudières
3647,4.1484,48.5956,[0.01647246],4.1484_48.5956.tif,Allibaudières
3648,4.1428,48.6166,[0.00019162],4.1428_48.6166.tif,Allibaudières
3649,4.1568,48.6054,[0.00221742],4.1568_48.6054.tif,Allibaudières
3650,4.1498,48.5956,[0.01211638],4.1498_48.5956.tif,Allibaudières
3651,4.1442,48.6166,[0.00016483],4.1442_48.6166.tif,Allibaudières
3652,4.1582,48.6054,[0.01597527],4.1582_48.6054.tif,Allibaudières
3653,4.1512,48.5956,[0.00509555],4.1512_48.5956.tif,Allibaudières
3654,4.1456,48.6166,[0.00099102],4.1456_48.6166.tif,Allibaudières
3655,4.1596,48.6054,[0.00024028],4.1596_48.6054.tif,Allibaudières
3656,4.1526,48.5956,[0.00149781],4.1526_48.5956.tif,Allibaudières
3657,4.147,48.6166,[0.00227889],4.147_48.6166.tif,Allibaudières
3658,4.14,48.6068,[0.00255776],4.14_48.6068.tif,Allibaudières
3659,4.154,48.5956,[0.00196023],4.154_48.5956.tif,Allibaudières
3660,4.1484,48.6166,[0.00322888],4.1484_48.6166.tif,Allibaudières
3661,4.1414,48.6068,[0.00258652],4.1414_48.6068.tif,Allibaudières
3662,4.1554,48.5956,[0.00110896],4.1554_48.5956.tif,Allibaudières
3663,4.1498,48.6166,[0.00148097],4.1498_48.6166.tif,Allibaudières
3664,4.1428,48.6068,[0.00191724],4.1428_48.6068.tif,Allibaudières
3665,4.1568,48.5956,[0.00035386],4.1568_48.5956.tif,Allibaudières
3666,4.1512,48.6166,[0.00279769],4.1512_48.6166.tif,Allibaudières
3667,4.1442,48.6068,[0.00048339],4.1442_48.6068.tif,Allibaudières
3668,4.1582,48.5956,[0.0003485],4.1582_48.5956.tif,Allibaudières
3669,4.1526,48.6166,[0.00368356],4.1526_48.6166.tif,Allibaudières
3670,4.1456,48.6068,[0.00017535],4.1456_48.6068.tif,Allibaudières
3671,4.1596,48.5956,[0.004928],4.1596_48.5956.tif,Allibaudières
3672,4.154,48.6166,[0.00382385],4.154_48.6166.tif,Allibaudières
3673,4.147,48.6068,[0.00043423],4.147_48.6068.tif,Allibaudières
3674,4.14,48.597,[5.886501e-07],4.14_48.597.tif,Allibaudières
3675,4.1554,48.6166,[0.00134875],4.1554_48.6166.tif,Allibaudières
3676,4.1484,48.6068,[0.01094056],4.1484_48.6068.tif,Allibaudières
3677,4.1414,48.597,[0.0005435],4.1414_48.597.tif,Allibaudières
3678,4.1568,48.6166,[0.00053071],4.1568_48.6166.tif,Allibaudières
3679,4.1498,48.6068,[0.00083185],4.1498_48.6068.tif,Allibaudières
3680,4.1428,48.597,[0.00541162],4.1428_48.597.tif,Allibaudières
3681,4.1582,48.6166,[0.0006519],4.1582_48.6166.tif,Allibaudières
3682,4.1512,48.6068,[0.00102566],4.1512_48.6068.tif,Allibaudières
3683,4.1442,48.597,[0.01510239],4.1442_48.597.tif,Allibaudières
3684,4.1596,48.6166,[0.39559847],4.1596_48.6166.tif,Allibaudières
3685,4.1526,48.6068,[0.00107461],4.1526_48.6068.tif,Allibaudières
3686,4.1456,48.597,[0.02051562],4.1456_48.597.tif,Allibaudières
3687,4.14,48.618,[0.00290193],4.14_48.618.tif,Allibaudières
3688,4.154,48.6068,[0.00119056],4.154_48.6068.tif,Allibaudières
3689,4.147,48.597,[0.02221494],4.147_48.597.tif,Allibaudières
3690,4.1414,48.618,[0.0011833],4.1414_48.618.tif,Allibaudières
3691,4.1554,48.6068,[0.00135202],4.1554_48.6068.tif,Allibaudières
3692,4.1484,48.597,[0.01811729],4.1484_48.597.tif,Allibaudières
3693,4.1428,48.618,[0.00048843],4.1428_48.618.tif,Allibaudières
3694,4.1568,48.6068,[0.00210116],4.1568_48.6068.tif,Allibaudières
3695,4.1498,48.597,[0.01543509],4.1498_48.597.tif,Allibaudières
3696,4.1442,48.618,[0.00057474],4.1442_48.618.tif,Allibaudières
3697,4.1582,48.6068,[0.01909276],4.1582_48.6068.tif,Allibaudières
3698,4.1512,48.597,[0.01237122],4.1512_48.597.tif,Allibaudières
3699,4.1456,48.618,[0.0020542],4.1456_48.618.tif,Allibaudières
3700,4.1596,48.6068,[0.00282655],4.1596_48.6068.tif,Allibaudières
3701,4.1526,48.597,[0.00245562],4.1526_48.597.tif,Allibaudières
3702,4.147,48.618,[0.00257439],4.147_48.618.tif,Allibaudières
3703,4.14,48.6082,[0.01099238],4.14_48.6082.tif,Allibaudières
3704,4.154,48.597,[0.00176458],4.154_48.597.tif,Allibaudières
3705,4.1484,48.618,[0.00291638],4.1484_48.618.tif,Allibaudières
3706,4.1414,48.6082,[0.00158759],4.1414_48.6082.tif,Allibaudières
3707,4.1554,48.597,[0.00176985],4.1554_48.597.tif,Allibaudières
3708,4.1498,48.618,[0.00160835],4.1498_48.618.tif,Allibaudières
3709,4.1428,48.6082,[0.00401509],4.1428_48.6082.tif,Allibaudières
3710,4.1568,48.597,[0.00051444],4.1568_48.597.tif,Allibaudières
3711,4.1512,48.618,[0.00335659],4.1512_48.618.tif,Allibaudières
3712,4.1442,48.6082,[0.16862105],4.1442_48.6082.tif,Allibaudières
3713,4.1582,48.597,[0.00051395],4.1582_48.597.tif,Allibaudières
3714,4.1526,48.618,[0.01013578],4.1526_48.618.tif,Allibaudières
3715,4.1456,48.6082,[0.02249662],4.1456_48.6082.tif,Allibaudières
3716,4.1596,48.597,[0.00062208],4.1596_48.597.tif,Allibaudières
3717,4.154,48.618,[0.02518229],4.154_48.618.tif,Allibaudières
3718,4.147,48.6082,[0.00434069],4.147_48.6082.tif,Allibaudières
3719,4.14,48.5984,[1.5744624e-09],4.14_48.5984.tif,Allibaudières
3720,4.1554,48.618,[0.0022186],4.1554_48.618.tif,Allibaudières
3721,4.1484,48.6082,[0.09856774],4.1484_48.6082.tif,Allibaudières
3722,4.1414,48.5984,[3.1034662e-07],4.1414_48.5984.tif,Allibaudières
3723,4.1568,48.618,[0.00107464],4.1568_48.618.tif,Allibaudières
3724,4.1498,48.6082,[0.00822358],4.1498_48.6082.tif,Allibaudières
3725,4.1428,48.5984,[0.0049601],4.1428_48.5984.tif,Allibaudières
3726,4.1596,48.618,[0.00303605],4.1596_48.618.tif,Allibaudières
3727,4.1512,48.6082,[0.0147957],4.1512_48.6082.tif,Allibaudières
3728,4.1442,48.5984,[0.00297564],4.1442_48.5984.tif,Allibaudières
3729,4.14,48.6194,[0.00124689],4.14_48.6194.tif,Allibaudières
3730,4.1526,48.6082,[0.00051213],4.1526_48.6082.tif,Allibaudières
3731,4.1456,48.5984,[0.00960567],4.1456_48.5984.tif,Allibaudières
3732,4.1414,48.6194,[0.00246762],4.1414_48.6194.tif,Allibaudières
3733,4.154,48.6082,[0.00062315],4.154_48.6082.tif,Allibaudières
3734,4.147,48.5984,[0.01292917],4.147_48.5984.tif,Allibaudières
3735,4.1428,48.6194,[0.00078359],4.1428_48.6194.tif,Allibaudières
3736,4.1554,48.6082,[0.00044315],4.1554_48.6082.tif,Allibaudières
3737,4.1484,48.5984,[0.00704349],4.1484_48.5984.tif,Allibaudières
3738,4.1442,48.6194,[0.00046024],4.1442_48.6194.tif,Allibaudières
3739,4.1568,48.6082,[0.00053387],4.1568_48.6082.tif,Allibaudières
3740,4.1498,48.5984,[0.0055528],4.1498_48.5984.tif,Allibaudières
3741,4.1456,48.6194,[0.0032859],4.1456_48.6194.tif,Allibaudières
3742,4.1582,48.6082,[0.00087464],4.1582_48.6082.tif,Allibaudières
3743,4.1512,48.5984,[0.00424961],4.1512_48.5984.tif,Allibaudières
3744,4.147,48.6194,[0.01521031],4.147_48.6194.tif,Allibaudières
3745,4.1596,48.6082,[0.00098897],4.1596_48.6082.tif,Allibaudières
3746,4.1526,48.5984,[0.00440402],4.1526_48.5984.tif,Allibaudières
3747,4.1484,48.6194,[0.00104365],4.1484_48.6194.tif,Allibaudières
3748,4.14,48.6096,[0.02793416],4.14_48.6096.tif,Allibaudières
3749,4.154,48.5984,[0.00161907],4.154_48.5984.tif,Allibaudières
3750,4.1498,48.6194,[0.00051011],4.1498_48.6194.tif,Allibaudières
3751,4.1414,48.6096,[0.00250341],4.1414_48.6096.tif,Allibaudières
3752,4.1554,48.5984,[0.00197316],4.1554_48.5984.tif,Allibaudières
3753,4.1428,48.6096,[0.43196002],4.1428_48.6096.tif,Allibaudières
3754,4.1512,48.6194,[0.00028785],4.1512_48.6194.tif,Allibaudières
3755,4.1568,48.5984,[0.00146952],4.1568_48.5984.tif,Allibaudières
3756,4.1442,48.6096,[0.01968759],4.1442_48.6096.tif,Allibaudières
3757,4.1526,48.6194,[0.00033867],4.1526_48.6194.tif,Allibaudières
3758,4.1582,48.5984,[0.00082252],4.1582_48.5984.tif,Allibaudières
3759,4.1456,48.6096,[0.00135943],4.1456_48.6096.tif,Allibaudières
3760,4.154,48.6194,[0.00057291],4.154_48.6194.tif,Allibaudières
3761,4.1596,48.5984,[0.00160406],4.1596_48.5984.tif,Allibaudières
3762,4.147,48.6096,[0.11263791],4.147_48.6096.tif,Allibaudières
3763,4.1554,48.6194,[0.00015036],4.1554_48.6194.tif,Allibaudières
3764,4.14,48.5998,[0.00020071],4.14_48.5998.tif,Allibaudières
3765,4.1484,48.6096,[0.00612712],4.1484_48.6096.tif,Allibaudières
3766,4.1568,48.6194,[0.00142441],4.1568_48.6194.tif,Allibaudières
3767,4.1414,48.5998,[2.9285283e-07],4.1414_48.5998.tif,Allibaudières
3768,4.1498,48.6096,[0.0048241],4.1498_48.6096.tif,Allibaudières
3769,4.1582,48.6194,[0.00781896],4.1582_48.6194.tif,Allibaudières
3770,4.1428,48.5998,[1.4931047e-05],4.1428_48.5998.tif,Allibaudières
3771,4.1512,48.6096,[0.00346846],4.1512_48.6096.tif,Allibaudières
3772,4.1596,48.6194,[8.623215e-05],4.1596_48.6194.tif,Allibaudières
3773,4.1442,48.5998,[0.00310653],4.1442_48.5998.tif,Allibaudières
3774,4.1526,48.6096,[0.0217044],4.1526_48.6096.tif,Allibaudières
3775,4.1456,48.5998,[0.00419329],4.1456_48.5998.tif,Allibaudières
3776,5.56,49.507,[0.00053154],5.56_49.507.tif,Allondrelle-la-Malmaison
3777,5.56,49.514,[0.00035969],5.56_49.514.tif,Allondrelle-la-Malmaison
3778,5.56,49.5,[0.01358343],5.56_49.5.tif,Allondrelle-la-Malmaison
3779,5.5614,49.507,[0.00073566],5.5614_49.507.tif,Allondrelle-la-Malmaison
3780,5.5614,49.514,[0.00762367],5.5614_49.514.tif,Allondrelle-la-Malmaison
3781,5.5614,49.5,[0.01938272],5.5614_49.5.tif,Allondrelle-la-Malmaison
3782,5.5628,49.507,[0.00118141],5.5628_49.507.tif,Allondrelle-la-Malmaison
3783,5.5628,49.514,[0.00230932],5.5628_49.514.tif,Allondrelle-la-Malmaison
3784,5.5628,49.5,[0.01693646],5.5628_49.5.tif,Allondrelle-la-Malmaison
3785,5.5642,49.507,[4.856462e-05],5.5642_49.507.tif,Allondrelle-la-Malmaison
3786,5.5642,49.514,[0.00120512],5.5642_49.514.tif,Allondrelle-la-Malmaison
3787,5.5642,49.5,[0.01203135],5.5642_49.5.tif,Allondrelle-la-Malmaison
3788,5.5656,49.507,[5.5672634e-05],5.5656_49.507.tif,Allondrelle-la-Malmaison
3789,5.5656,49.514,[0.00303754],5.5656_49.514.tif,Allondrelle-la-Malmaison
3790,5.5656,49.5,[0.01325616],5.5656_49.5.tif,Allondrelle-la-Malmaison
3791,5.567,49.507,[0.00074955],5.567_49.507.tif,Allondrelle-la-Malmaison
3792,5.567,49.514,[0.01307466],5.567_49.514.tif,Allondrelle-la-Malmaison
3793,5.567,49.5,[0.01509835],5.567_49.5.tif,Allondrelle-la-Malmaison
3794,5.5684,49.507,[0.00067192],5.5684_49.507.tif,Allondrelle-la-Malmaison
3795,5.5684,49.514,[0.01314276],5.5684_49.514.tif,Allondrelle-la-Malmaison
3796,5.5684,49.5,[0.02626894],5.5684_49.5.tif,Allondrelle-la-Malmaison
3797,5.5698,49.507,[0.00228278],5.5698_49.507.tif,Allondrelle-la-Malmaison
3798,5.5698,49.514,[0.0108788],5.5698_49.514.tif,Allondrelle-la-Malmaison
3799,5.5698,49.5,[0.01194962],5.5698_49.5.tif,Allondrelle-la-Malmaison
3800,5.5712,49.507,[0.00314498],5.5712_49.507.tif,Allondrelle-la-Malmaison
3801,5.5712,49.514,[0.00263505],5.5712_49.514.tif,Allondrelle-la-Malmaison
3802,5.5712,49.5,[0.01313942],5.5712_49.5.tif,Allondrelle-la-Malmaison
3803,5.5726,49.507,[0.00381092],5.5726_49.507.tif,Allondrelle-la-Malmaison
3804,5.5726,49.5,[0.00791307],5.5726_49.5.tif,Allondrelle-la-Malmaison
3805,5.5726,49.514,[0.1994295],5.5726_49.514.tif,Allondrelle-la-Malmaison
3806,5.574,49.507,[0.0012891],5.574_49.507.tif,Allondrelle-la-Malmaison
3807,5.574,49.5,[0.00888981],5.574_49.5.tif,Allondrelle-la-Malmaison
3808,5.574,49.514,[0.00122236],5.574_49.514.tif,Allondrelle-la-Malmaison
3809,5.5754,49.507,[0.0030286],5.5754_49.507.tif,Allondrelle-la-Malmaison
3810,5.5754,49.5,[0.0203331],5.5754_49.5.tif,Allondrelle-la-Malmaison
3811,5.5754,49.514,[5.475502e-05],5.5754_49.514.tif,Allondrelle-la-Malmaison
3812,5.5768,49.507,[0.00197705],5.5768_49.507.tif,Allondrelle-la-Malmaison
3813,5.5768,49.5,[0.01206451],5.5768_49.5.tif,Allondrelle-la-Malmaison
3814,5.5768,49.514,[0.00258536],5.5768_49.514.tif,Allondrelle-la-Malmaison
3815,5.5782,49.507,[0.00052506],5.5782_49.507.tif,Allondrelle-la-Malmaison
3816,5.5782,49.5,[0.01242218],5.5782_49.5.tif,Allondrelle-la-Malmaison
3817,5.5782,49.514,[0.00150522],5.5782_49.514.tif,Allondrelle-la-Malmaison
3818,5.5796,49.507,[0.00048139],5.5796_49.507.tif,Allondrelle-la-Malmaison
3819,5.5796,49.5,[0.01981624],5.5796_49.5.tif,Allondrelle-la-Malmaison
3820,5.5796,49.514,[0.00162332],5.5796_49.514.tif,Allondrelle-la-Malmaison
3821,5.56,49.5084,[0.00033623],5.56_49.5084.tif,Allondrelle-la-Malmaison
3822,5.56,49.5014,[0.01168455],5.56_49.5014.tif,Allondrelle-la-Malmaison
3823,5.56,49.5154,[0.00799336],5.56_49.5154.tif,Allondrelle-la-Malmaison
3824,5.5614,49.5084,[0.00085656],5.5614_49.5084.tif,Allondrelle-la-Malmaison
3825,5.5614,49.5014,[0.01275733],5.5614_49.5014.tif,Allondrelle-la-Malmaison
3826,5.5614,49.5154,[0.00174461],5.5614_49.5154.tif,Allondrelle-la-Malmaison
3827,5.5628,49.5084,[0.00134152],5.5628_49.5084.tif,Allondrelle-la-Malmaison
3828,5.5628,49.5014,[0.01101615],5.5628_49.5014.tif,Allondrelle-la-Malmaison
3829,5.5628,49.5154,[0.00185556],5.5628_49.5154.tif,Allondrelle-la-Malmaison
3830,5.5642,49.5084,[0.00012234],5.5642_49.5084.tif,Allondrelle-la-Malmaison
3831,5.5642,49.5014,[0.00809332],5.5642_49.5014.tif,Allondrelle-la-Malmaison
3832,5.5642,49.5154,[0.00272429],5.5642_49.5154.tif,Allondrelle-la-Malmaison
3833,5.5656,49.5084,[8.827058e-08],5.5656_49.5084.tif,Allondrelle-la-Malmaison
3834,5.5656,49.5014,[0.02693913],5.5656_49.5014.tif,Allondrelle-la-Malmaison
3835,5.5656,49.5154,[0.00109976],5.5656_49.5154.tif,Allondrelle-la-Malmaison
3836,5.567,49.5084,[0.00142813],5.567_49.5084.tif,Allondrelle-la-Malmaison
3837,5.567,49.5014,[0.02236194],5.567_49.5014.tif,Allondrelle-la-Malmaison
3838,5.567,49.5154,[0.00205407],5.567_49.5154.tif,Allondrelle-la-Malmaison
3839,5.5684,49.5084,[0.00290142],5.5684_49.5084.tif,Allondrelle-la-Malmaison
3840,5.5684,49.5014,[0.00341214],5.5684_49.5014.tif,Allondrelle-la-Malmaison
3841,5.5684,49.5154,[0.00731658],5.5684_49.5154.tif,Allondrelle-la-Malmaison
3842,5.5698,49.5084,[0.00177154],5.5698_49.5084.tif,Allondrelle-la-Malmaison
3843,5.5698,49.5014,[0.01346783],5.5698_49.5014.tif,Allondrelle-la-Malmaison
3844,5.5698,49.5154,[0.00911264],5.5698_49.5154.tif,Allondrelle-la-Malmaison
3845,5.5712,49.5084,[0.00159544],5.5712_49.5084.tif,Allondrelle-la-Malmaison
3846,5.5712,49.5014,[0.01515728],5.5712_49.5014.tif,Allondrelle-la-Malmaison
3847,5.5712,49.5154,[0.00347944],5.5712_49.5154.tif,Allondrelle-la-Malmaison
3848,5.5726,49.5084,[0.00145978],5.5726_49.5084.tif,Allondrelle-la-Malmaison
3849,5.5726,49.5014,[0.01361666],5.5726_49.5014.tif,Allondrelle-la-Malmaison
3850,5.5726,49.5154,[0.00120479],5.5726_49.5154.tif,Allondrelle-la-Malmaison
3851,5.574,49.5084,[0.00035758],5.574_49.5084.tif,Allondrelle-la-Malmaison
3852,5.574,49.5014,[0.01057147],5.574_49.5014.tif,Allondrelle-la-Malmaison
3853,5.574,49.5154,[0.00112699],5.574_49.5154.tif,Allondrelle-la-Malmaison
3854,5.5754,49.5084,[0.00042195],5.5754_49.5084.tif,Allondrelle-la-Malmaison
3855,5.5754,49.5014,[0.01323896],5.5754_49.5014.tif,Allondrelle-la-Malmaison
3856,5.5754,49.5154,[0.00143641],5.5754_49.5154.tif,Allondrelle-la-Malmaison
3857,5.5768,49.5084,[0.00091801],5.5768_49.5084.tif,Allondrelle-la-Malmaison
3858,5.5768,49.5014,[0.0134064],5.5768_49.5014.tif,Allondrelle-la-Malmaison
3859,5.5768,49.5154,[1.012394e-07],5.5768_49.5154.tif,Allondrelle-la-Malmaison
3860,5.5782,49.5084,[0.0013529],5.5782_49.5084.tif,Allondrelle-la-Malmaison
3861,5.5782,49.5014,[0.01557931],5.5782_49.5014.tif,Allondrelle-la-Malmaison
3862,5.5782,49.5154,[8.281158e-08],5.5782_49.5154.tif,Allondrelle-la-Malmaison
3863,5.5796,49.5084,[0.00091558],5.5796_49.5084.tif,Allondrelle-la-Malmaison
3864,5.5796,49.5014,[0.01108026],5.5796_49.5014.tif,Allondrelle-la-Malmaison
3865,5.5796,49.5154,[0.00015626],5.5796_49.5154.tif,Allondrelle-la-Malmaison
3866,5.56,49.5098,[0.00085801],5.56_49.5098.tif,Allondrelle-la-Malmaison
3867,5.56,49.5028,[0.0097667],5.56_49.5028.tif,Allondrelle-la-Malmaison
3868,5.56,49.5168,[0.00075904],5.56_49.5168.tif,Allondrelle-la-Malmaison
3869,5.5614,49.5098,[0.0020292],5.5614_49.5098.tif,Allondrelle-la-Malmaison
3870,5.5614,49.5028,[0.00766403],5.5614_49.5028.tif,Allondrelle-la-Malmaison
3871,5.5614,49.5168,[0.00178218],5.5614_49.5168.tif,Allondrelle-la-Malmaison
3872,5.5628,49.5098,[6.862583e-05],5.5628_49.5098.tif,Allondrelle-la-Malmaison
3873,5.5628,49.5028,[0.00923349],5.5628_49.5028.tif,Allondrelle-la-Malmaison
3874,5.5628,49.5168,[0.00165297],5.5628_49.5168.tif,Allondrelle-la-Malmaison
3875,5.5642,49.5098,[1.7852108e-07],5.5642_49.5098.tif,Allondrelle-la-Malmaison
3876,5.5642,49.5028,[0.01085853],5.5642_49.5028.tif,Allondrelle-la-Malmaison
3877,5.5642,49.5168,[0.00234003],5.5642_49.5168.tif,Allondrelle-la-Malmaison
3878,5.5656,49.5098,[1.6250224e-05],5.5656_49.5098.tif,Allondrelle-la-Malmaison
3879,5.5656,49.5028,[0.01646324],5.5656_49.5028.tif,Allondrelle-la-Malmaison
3880,5.5656,49.5168,[0.0070723],5.5656_49.5168.tif,Allondrelle-la-Malmaison
3881,5.567,49.5098,[0.00121197],5.567_49.5098.tif,Allondrelle-la-Malmaison
3882,5.567,49.5028,[0.03137133],5.567_49.5028.tif,Allondrelle-la-Malmaison
3883,5.567,49.5168,[0.00228126],5.567_49.5168.tif,Allondrelle-la-Malmaison
3884,5.5684,49.5098,[0.0008593],5.5684_49.5098.tif,Allondrelle-la-Malmaison
3885,5.5684,49.5028,[0.00653311],5.5684_49.5028.tif,Allondrelle-la-Malmaison
3886,5.5684,49.5168,[0.00255023],5.5684_49.5168.tif,Allondrelle-la-Malmaison
3887,5.5698,49.5098,[0.00122284],5.5698_49.5098.tif,Allondrelle-la-Malmaison
3888,5.5698,49.5028,[0.00446657],5.5698_49.5028.tif,Allondrelle-la-Malmaison
3889,5.5698,49.5168,[0.00448035],5.5698_49.5168.tif,Allondrelle-la-Malmaison
3890,5.5712,49.5098,[0.00075911],5.5712_49.5098.tif,Allondrelle-la-Malmaison
3891,5.5712,49.5028,[0.00711766],5.5712_49.5028.tif,Allondrelle-la-Malmaison
3892,5.5712,49.5168,[0.00477868],5.5712_49.5168.tif,Allondrelle-la-Malmaison
3893,5.5726,49.5098,[0.00078107],5.5726_49.5098.tif,Allondrelle-la-Malmaison
3894,5.5726,49.5028,[0.00366165],5.5726_49.5028.tif,Allondrelle-la-Malmaison
3895,5.5726,49.5168,[0.00500026],5.5726_49.5168.tif,Allondrelle-la-Malmaison
3896,5.574,49.5098,[0.00141341],5.574_49.5098.tif,Allondrelle-la-Malmaison
3897,5.574,49.5028,[0.00520838],5.574_49.5028.tif,Allondrelle-la-Malmaison
3898,5.574,49.5168,[0.00400196],5.574_49.5168.tif,Allondrelle-la-Malmaison
3899,5.5754,49.5098,[0.00390809],5.5754_49.5098.tif,Allondrelle-la-Malmaison
3900,5.5754,49.5028,[0.01090829],5.5754_49.5028.tif,Allondrelle-la-Malmaison
3901,5.5754,49.5168,[0.00269399],5.5754_49.5168.tif,Allondrelle-la-Malmaison
3902,5.5768,49.5098,[0.00557359],5.5768_49.5098.tif,Allondrelle-la-Malmaison
3903,5.5768,49.5028,[0.01409193],5.5768_49.5028.tif,Allondrelle-la-Malmaison
3904,5.5768,49.5168,[0.00483206],5.5768_49.5168.tif,Allondrelle-la-Malmaison
3905,5.5782,49.5028,[0.01121922],5.5782_49.5028.tif,Allondrelle-la-Malmaison
3906,5.5782,49.5098,[0.00481481],5.5782_49.5098.tif,Allondrelle-la-Malmaison
3907,5.5782,49.5168,[2.9492998e-07],5.5782_49.5168.tif,Allondrelle-la-Malmaison
3908,5.5796,49.5028,[0.00652077],5.5796_49.5028.tif,Allondrelle-la-Malmaison
3909,5.5796,49.5098,[0.00290201],5.5796_49.5098.tif,Allondrelle-la-Malmaison
3910,5.5796,49.5168,[3.3196488e-06],5.5796_49.5168.tif,Allondrelle-la-Malmaison
3911,5.56,49.5042,[0.00116089],5.56_49.5042.tif,Allondrelle-la-Malmaison
3912,5.56,49.5112,[0.00198232],5.56_49.5112.tif,Allondrelle-la-Malmaison
3913,5.56,49.5182,[0.0009253],5.56_49.5182.tif,Allondrelle-la-Malmaison
3914,5.5614,49.5112,[0.00092636],5.5614_49.5112.tif,Allondrelle-la-Malmaison
3915,5.5614,49.5042,[0.00287392],5.5614_49.5042.tif,Allondrelle-la-Malmaison
3916,5.5614,49.5182,[0.00123371],5.5614_49.5182.tif,Allondrelle-la-Malmaison
3917,5.5628,49.5112,[4.9146478e-05],5.5628_49.5112.tif,Allondrelle-la-Malmaison
3918,5.5628,49.5042,[0.00716881],5.5628_49.5042.tif,Allondrelle-la-Malmaison
3919,5.5628,49.5182,[0.00383646],5.5628_49.5182.tif,Allondrelle-la-Malmaison
3920,5.5642,49.5112,[0.00331021],5.5642_49.5112.tif,Allondrelle-la-Malmaison
3921,5.5642,49.5042,[0.0077397],5.5642_49.5042.tif,Allondrelle-la-Malmaison
3922,5.5642,49.5182,[0.00281779],5.5642_49.5182.tif,Allondrelle-la-Malmaison
3923,5.5656,49.5112,[0.00179407],5.5656_49.5112.tif,Allondrelle-la-Malmaison
3924,5.5656,49.5042,[0.02630667],5.5656_49.5042.tif,Allondrelle-la-Malmaison
3925,5.5656,49.5182,[0.00369034],5.5656_49.5182.tif,Allondrelle-la-Malmaison
3926,5.567,49.5112,[0.00097719],5.567_49.5112.tif,Allondrelle-la-Malmaison
3927,5.567,49.5042,[0.02102484],5.567_49.5042.tif,Allondrelle-la-Malmaison
3928,5.567,49.5182,[0.01575121],5.567_49.5182.tif,Allondrelle-la-Malmaison
3929,5.5684,49.5112,[0.00521305],5.5684_49.5112.tif,Allondrelle-la-Malmaison
3930,5.5684,49.5042,[0.00352341],5.5684_49.5042.tif,Allondrelle-la-Malmaison
3931,5.5684,49.5182,[0.00166216],5.5684_49.5182.tif,Allondrelle-la-Malmaison
3932,5.5698,49.5112,[0.00209373],5.5698_49.5112.tif,Allondrelle-la-Malmaison
3933,5.5698,49.5042,[0.00457645],5.5698_49.5042.tif,Allondrelle-la-Malmaison
3934,5.5698,49.5182,[0.00203461],5.5698_49.5182.tif,Allondrelle-la-Malmaison
3935,5.5712,49.5112,[0.00072949],5.5712_49.5112.tif,Allondrelle-la-Malmaison
3936,5.5712,49.5042,[0.00413099],5.5712_49.5042.tif,Allondrelle-la-Malmaison
3937,5.5712,49.5182,[0.00303355],5.5712_49.5182.tif,Allondrelle-la-Malmaison
3938,5.5726,49.5112,[0.00064297],5.5726_49.5112.tif,Allondrelle-la-Malmaison
3939,5.5726,49.5042,[0.0033292],5.5726_49.5042.tif,Allondrelle-la-Malmaison
3940,5.5726,49.5182,[0.00420453],5.5726_49.5182.tif,Allondrelle-la-Malmaison
3941,5.574,49.5112,[0.00059163],5.574_49.5112.tif,Allondrelle-la-Malmaison
3942,5.574,49.5042,[0.00210389],5.574_49.5042.tif,Allondrelle-la-Malmaison
3943,5.574,49.5182,[0.00512729],5.574_49.5182.tif,Allondrelle-la-Malmaison
3944,5.5754,49.5112,[0.00104279],5.5754_49.5112.tif,Allondrelle-la-Malmaison
3945,5.5754,49.5042,[0.00239088],5.5754_49.5042.tif,Allondrelle-la-Malmaison
3946,5.5754,49.5182,[0.0032174],5.5754_49.5182.tif,Allondrelle-la-Malmaison
3947,5.5768,49.5112,[0.00376756],5.5768_49.5112.tif,Allondrelle-la-Malmaison
3948,5.5768,49.5042,[0.00500085],5.5768_49.5042.tif,Allondrelle-la-Malmaison
3949,5.5768,49.5182,[3.2171465e-05],5.5768_49.5182.tif,Allondrelle-la-Malmaison
3950,5.5782,49.5112,[0.00902294],5.5782_49.5112.tif,Allondrelle-la-Malmaison
3951,5.5782,49.5042,[0.00343757],5.5782_49.5042.tif,Allondrelle-la-Malmaison
3952,5.5782,49.5182,[4.5832944e-06],5.5782_49.5182.tif,Allondrelle-la-Malmaison
3953,5.5796,49.5112,[0.00619588],5.5796_49.5112.tif,Allondrelle-la-Malmaison
3954,5.5796,49.5042,[0.00253195],5.5796_49.5042.tif,Allondrelle-la-Malmaison
3955,5.5796,49.5182,[0.00081095],5.5796_49.5182.tif,Allondrelle-la-Malmaison
3956,5.56,49.5126,[0.00019402],5.56_49.5126.tif,Allondrelle-la-Malmaison
3957,5.56,49.5056,[0.00096598],5.56_49.5056.tif,Allondrelle-la-Malmaison
3958,5.56,49.5196,[0.00206708],5.56_49.5196.tif,Allondrelle-la-Malmaison
3959,5.5614,49.5126,[5.8907982e-08],5.5614_49.5126.tif,Allondrelle-la-Malmaison
