X,Y,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,CRIADOR,DATA_CRIAC,ATUALIZADO,DATA_ATUAL,EOL_VERSAO,NOME_EOL,DEN_AEG,VERSAO_ATU,DATUM,FUSO,X_1,Y_1,OPE_COM,PROPRIETAR,CEG,Datum_1,Fuso_1,Operacao,latitude,Long,Lat,Park,KW,id,quality
-50.3899386589999,-30.4504535139999,2.3,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,933,Fazenda Rosário,4,1,1,22,558572,6631141,1,Parques Eólicos Palmares S.A.,EOLCVRS030343-7-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-30,-50.389938659,-30.450453514,Fazenda Ro,2300,3929,100
-35.782763181,-5.30572591799995,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1015,Santa Úrsula,URS-10,1,1,25,191546,9412848,1,Santa Úrsula Energias Renováveis S.A.,EOLCVRN031425-0-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.782763181,-5.305725918,Santa Úrsu,2100,3930,100
-40.7007666819999,-7.36623045099998,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1075,Ventos de Santo Augusto III,AUG_III-06,1,1,24,312272,9185408,1,Ventos de Santo Augusto III Energias Renováveis S.A,EOLCVPI031662-8-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.700766682,-7.366230451,Ventos de,1850,3931,100
-40.748970523,-7.45405657399994,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1079,Ventos de Santa Joana IX,JOA_IX-04,1,1,24,306988,9175674,1,Ventos de Santa JoanaIX  Energias Renováveis S.A,EOLCVPI031417-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.748970523,-7.454056574,Ventos de,1850,3932,100
-41.55156669,-13.965320439,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1096,Cristalândia I,AEG 14,1,1,24,224332,8454627,1,Enel Green Power Cristalandia I Eólica S.A.,EOLCVBA032081-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-14,-41.55156669,-13.965320439,Cristalând,2e3,3933,100
-42.6078271289999,-14.3491635309999,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,504,Angical,ANG-019,1,5,23,758004,8412322,1,Central Eólica Angical S.A.,EOLCVBA030732-7-01,WGS 84,UTM 23S (MER -45),SIM,-14,-42.607827129,-14.349163531,Angical,1850,3934,100
-36.7485552649999,-8.87759021799997,1.7,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,689,Ventos de Santa Brígida VI,BR6-06,1,1,24,747609,9017930,1,Ventos de Santa Brígida VI Energias Renováveis S.A.,EOLCVPE031353-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-36.748555265,-8.877590218,Ventos de,1700,3935,100
-42.701612451,-14.1150823679999,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,217,Seraíma,SER-18,1,1,23,748139.682372,8438331.87792,1,Centrais Eólicas Seraima S.A.,EOLCVBA030546-4-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.701612451,-14.115082368,Seraíma,1680,3936,100
-39.87947385,-2.96648964499997,3,162.5,100,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,837,Itarema V,1,1,1,24,402263,9672072,1,Eólica Itarema V S.A.,EOLCVCE031482-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.87947385,-2.966489645,Itarema V,3e3,3937,100
-41.0374385879999,-3.85474391299994,2.1,175,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,311,Bons Ventos Cacimbas 7,7,1,1,24,273746,9573658,1,Geradora Eólica Bons Ventos da Serra 2 S.A.,EOLCVCE031611-3-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-4,-41.037438588,-3.854743913,Bons Vento,2100,3938,100
-42.6211114029999,-14.047540087,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,175,Pilões,PIL-02,1,1,23,756910.694068,8445720.8832,1,Centrais Eólicas Pilões S.A.,EOLCVBA030776-9-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.621111403,-14.047540087,Pilões,1680,3939,100
-35.884098192,-5.39539598499994,1.6,121,80,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,73,Morro dos Ventos IV,AG_01_MV4,1,1,25,180350.97,9402872.01,1,Desa Morro dos Ventos IV S.A,EOLCVRN030311-9-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.884098192,-5.395395985,Morro dos,1600,3940,100
-35.911210984,-5.26920385899996,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,84,Santa Clara II,SC-II-14,1,1,25,177277.46,9416824.76,1,Santa Clara II Energias Renováveis Ltda.,EOLCVRN030308-9-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.911210984,-5.269203859,Santa Clar,2e3,3941,100
-37.831513156,-4.42084643199996,1.6,153.8,103.8,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,235,Jandaia,7,1,1,24,629648,9511252,2,Energia dos Ventos VII S.A.,EOLCVCE030929-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-4,-37.831513156,-4.420846432,Jandaia,1600,3942,100
-37.803871041,-4.50123773299993,1.6,153.8,103.8,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,241,Nossa Senhora de Fátima,5,1,1,24,632701,9502359,2,Energia dos Ventos VI S.A.,EOLCVCE030930-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.803871041,-4.501237733,Nossa Senh,1600,3943,100
-42.6016185669999,-14.1387253259999,1.68,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,513,Maron,AEG-05,1,1,23,758914,8435607,1,Centrais Eólicas Maron S.A.,EOLCVBA030768-8-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.601618567,-14.138725326,Maron,1680,3944,100
-39.2549831819999,-3.32125277499995,2.1,137.5,90,95,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,552,Faísa IV,6,1,1,24,471674,9632894,1,Eólica Faísa IV Geração e Comercialização de Energia Ltda.,EOLCVCE030329-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.254983182,-3.321252775,Faísa IV,2100,3945,100
-53.360150258,-33.694228344,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,176,Chuí II,UG23,1,1,22,281243.43,6269246.18,1,Eólica Chuí II S.A.,EOLCVRS030790-4-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.360150258,-33.694228344,Chuí II,2e3,3946,100
-37.824819353,-4.49350234399998,1.6,153.8,103.8,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,241,Nossa Senhora de Fátima,11,1,1,24,630378,9503218,2,Energia dos Ventos VI S.A.,EOLCVCE030930-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-4,-37.824819353,-4.493502344,Nossa Senh,1600,3947,100
-36.488307038,-5.16407001099998,1.67,123,80,86,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,635,Miassaba 3,WT27,1,1,24,778450,9428650,1,Brasventos Miassaba 3 Geradora de Energia S.A,EOLCVRN030339-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.488307038,-5.164070011,Miassaba 3,1670,3948,100
-40.928434586,-9.63714732099993,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,721,Umbuzeiro Muquim,MUQ-03,1,1,24,288384,8934109,2,Parque Eólico Sobradinho Ltda.,EOLCVBA034428-1-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-40.928434586,-9.637147321,Umbuzeiro,2e3,3949,100
-35.7737941849999,-5.09199113299997,1.6,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,144,União dos Ventos 5,14,1,2,25,192437.09,9436505.97,1,Morro dos Ventos Geradora Eólica S.A,EOLCVRN030566-9-01,SAD 69,UTM 25S (MER -33),SIM,-5,-35.773794185,-5.091991133,União dos,1600,3950,100
-35.9355712569999,-5.32708152499993,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,682,Campo dos Ventos II,CV-II-04,1,1,24,174605,9410406,1,Campo dos Ventos II Energias Renováveis S.A.,EOLCVRN030500-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-35.935571257,-5.327081525,Campo dos,2e3,3951,100
-36.760207108,-6.87369906299995,2.1,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1558,Canoas 4,CAN 4.11,1,1,24,747515,9239634,2,Canoas 4 Energia Renovável S.A.,EOLCVPB037953-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-36.760207108,-6.873699063,Canoas 4,2100,3952,100
-36.2236843479999,-5.47388798699996,3.465,167.5,101.5,132,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102521,Monte Verde II,MV_II_10,1,1,24,807654,9394241,2,NA,EOLCVRN032519-8-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-36.223684348,-5.473887987,Monte Verd,3465,3953,100
-41.117273956,-9.93884018299997,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1557,Gameleira 4,GA4-02,1,1,24,267863,8900609,2,Cataventos Energética Ltda.,EOLCVBA040695-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.117273956,-9.938840183,Gameleira,2e3,3954,100
-42.589169163,-2.69809175899996,2.72,148,90,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1594,Delta 7 II,D7-II-01,1,1,23,768049,9701512,2,Delta 8 I Energia S.A.,EOLCVMA040574-4-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-3,-42.589169163,-2.698091759,Delta 7 II,2720,3955,100
-36.3931463,-5.4013602,2.1,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1462,Cardeiro 3,CAR  3 - 03,1,1,24,788896.675247,9402350.70806,2,Case Eólica Ltda.,EOLCVRN037760-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-36.3931463,-5.4013602,Cardeiro 3,2100,3956,100
-36.410922527,-5.53008049399995,2.1,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1463,Espinheiro 1,ESP 1 - 05,1,1,24,786864,9388116,2,Case Eólica Ltda.,EOLCVRN037761-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-6,-36.410922527,-5.530080494,Espinheiro,2100,3957,100
-41.6357033259999,-8.67749230699997,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1220,Aura Lagoa do Barro 7,ALB-7-02,1,1,24,209949,9039796,1,Lagoa do Barro VII Energias Renováveis S.A.,EOLCVPI033618-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-41.635703326,-8.677492307,Aura Lagoa,3e3,3958,100
-41.475813606,-8.72413803699993,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1535,Ventos de Santa Angela 11,AN11-10,1,1,24,227589,9034753,2,Enel Green Power Ventos de Santa Ângela 11 S.A.,EOLCVPI033015-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.475813606,-8.724138037,Ventos de,3e3,3959,100
-41.028012256,-9.25346509899998,2.5,141,100,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1492,Casa Nova C,CNC-112,1,1,24,277206,8976491,2,Companhia Hidro Elétrica do São Francisco - CHESF,EOLCVBA037211-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.028012256,-9.253465099,Casa Nova,2500,3960,100
-36.8533875209999,-6.97572409499998,2.1,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1403,Chafariz 6,CHA 6.01,1,1,24,737162,9228395,2,Chafariz 6 Energia Renovável S.A.,EOLCVPB035184-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-36.853387521,-6.975724095,Chafariz 6,2100,3961,100
-40.7280397489999,-7.79169966599994,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1193,Ventos de São Virgílio 02,VIR_02-01,1,1,24,309448,9138340.3,1,Ventos de São Virgilio 02 Energias Renováveis S.A.,EOLCVPI033667-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.728039749,-7.791699666,Ventos de,2300,3962,100
-37.315525609,-4.74657052699996,2.1,175,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1210,Garrote,GAR-07,1,1,24,686828,9475122,1,Central Eólica Garrote S.A.,EOLCVCE035197-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-37.315525609,-4.746570527,Garrote,2100,3963,100
-36.0143508479999,-5.15474424599995,2.1,175,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1241,São Miguel III,SM III 10,1,1,25,165773,9429440,2,Central Geradora Eólica São Miguel III S.A.,EOLCVRN033647-5-01,SIRGAS 2000,UTM 25S (MER -33),NÃO,-5,-36.014350848,-5.154744246,São Miguel,2100,3964,100
-42.706565557,-11.144596775,2.5,147.305,90,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1336,Laranjeiras II,L-II-8,1,1,23,750420,8766604,1,Parque Eólico Laranjeiras II S.A.,EOLCVBA032350-0-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-11,-42.706565557,-11.144596775,Laranjeira,2500,3965,100
-42.634189497,-11.037545531,2.1,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1396,Laranjeiras III,L-III-02,1,1,23,758486,8778847,2,Parque Eólico Laranjeiras III S.A.,EOLCVBA033626-2-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-11,-42.634189497,-11.037545531,Laranjeira,2100,3966,100
-41.2240677779999,-10.9188257829999,2.0999999,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1412,Ventos de Santa Aparecida,BA-01-04,1,1,24,256910.99999,8792102.000044,1,Central Eólica Babilônia I S.A.,EOLCVBA034736-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-41.224067778,-10.918825783,Ventos de,2099.9999,3967,100
-53.2222160859999,-33.5714013539999,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,892,Verace IV,13,1,1,22,293738,6283152,1,Eólica Geribatu IV S.A.,EOLCVRS030741-6-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.222216086,-33.571401354,Verace IV,2e3,3968,100
-40.065586974,-2.84325201299993,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,889,Cataventos Acaraú I,CAI-10,1,1,24,381565,9685678,1,Cataventos Acaraú – Geração de Energias Renováveis S.A.,EOLCVCE033756-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-40.065586974,-2.843252013,Cataventos,2e3,3969,100
-55.7164272,-30.887354901,2,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,917,Coxilha Seca,CS_AEG-4,1,1,21,622686.3339,6582176.3188,1,Eletrosul Centrais Elétricas S/A,EOLCVRS031487-0-01,SIRGAS 2000,UTM 21S (MER -57),SIM,-31,-55.7164272,-30.887354901,Coxilha Se,2e3,3970,100
-39.330882308,-3.23058058399994,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,66,Embuaca,AEG13,1,1,24,463239,9642914,1,Embuaca Geração e Comercialização de Energia S.A,EOLCVCE030336-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.330882308,-3.230580584,Embuaca,2100,3971,100
-42.658120228,-13.785640868,2.7,151,90,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,656,Alcaçuz,ALC_06,1,1,23,753197,8474747,2,Centrais Eólicas Alcaçuz S.A.,EOLCVBA032238-5-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-14,-42.658120228,-13.785640868,Alcaçuz,2700,3972,100
-41.106289078,-9.86037101299996,2.35,144,98,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1144,Baraúnas II,BA-II_10,1,1,24,269013,8909298,1,Baraúnas II Energética S.A.,EOLCVBA031667-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-10,-41.106289078,-9.860371013,Baraúnas I,2350,3973,100
-36.9323199519999,-10.8242313989999,1.5,141.45,100,82.9,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,533,Barra dos Coqueiros,WT 02,1,1,24,726060,8802689,1,Energen Energias Renováveis S.A.,EOLCVSE030296-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-36.932319952,-10.824231399,Barra dos,1500,3974,100
-39.6676694779999,-3.02521284199997,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,20,Icaraizinho,AEG 02,1,1,24,425806,9665596,1,CPFL Energias Renováveis S.A.,EOLCVCE028699-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.667669478,-3.025212842,Icaraizinh,2100,3975,100
-36.0383842599999,-5.38562502399998,2,148.5,100,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,787,Baixa do Feijão I,WTG-10-I,1,1,24,828253.154,9403912.239,1,Central Eólica Baixa do Feijão I S.A.,EOLCVRN030932-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.03838426,-5.385625024,Baixa do F,2e3,3976,100
-42.556972694,-14.2658164329999,3,130,75,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,373,Vaqueta,VAQ_05,1,1,23,763589,8421490,2,Centrais Eólicas Vaqueta S.A.,EOLCVBA031424-2-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-14,-42.556972694,-14.265816433,Vaqueta,3e3,3977,100
-53.350164928,-33.566836844,1.79,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,400,Verace 34,AGV34-04,1,1,22,281848,6283396,1,Eólica Hermenegildo III S.A.,EOLCVRS031601-6-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.350164928,-33.566836844,Verace 34,1790,3978,100
-41.3428983049999,-11.6148489669999,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,881,Ventos do Santo Abraão,AAO-07,1,1,24,244532,8714983,1,Enel Green Power São Abraão Eólica S.A.,EOLCVBA032884-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.342898305,-11.614848967,Ventos do,2e3,3979,100
-49.623997684,-28.473000752,1.5,138.5,100,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,48,Púlpito,AEG 3,1,1,22,634703.775499,6849627.8697535,1,Púlpito Energia Eólica S.A.,EOLCVSC029051-3-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-28,-49.623997684,-28.473000752,Púlpito,1500,3980,100
-42.639769969,-14.162519661,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,91,Serra do Salto,SSA_9,1,2,23,754811,8433059,1,Centrais Eólicas Serra dos Saltos S.A.,EOLCVBA030314-3-01,SAD 69,UTM 23S (MER -45),SIM,-14,-42.639769969,-14.162519661,Serra do S,1600,3981,100
-35.9046486409999,-5.23671952899997,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,86,Santa Clara IV,SC-IV-12,1,1,25,177988.84,9420423.53,1,Santa Clara IV Energias Renováveis Ltda.,EOLCVRN030307-0-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.904648641,-5.236719529,Santa Clar,2e3,3982,100
-39.2496260949999,-3.24434619699997,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,773,São Jorge,SC 09,1,1,24,472267,9641395,1,Central Eólica São Jorge S.A.,EOLCVCE030911-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.249626095000004,-3.244346197,São Jorge,2e3,3983,100
-36.7745061969999,-8.84979851,1.7,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,686,Ventos de Santa Brígida III,BR3-04,1,1,24,744772,9021022,1,Ventos de Santa Brígida III Energias Renováveis S.A.,EOLCVPE031354-8-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-36.774506197,-8.84979851,Ventos de,1700,3984,100
-41.3677887549999,-11.7083267849999,2.3,122,80,84,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,171,Primavera,AEG11,1,1,24,241903,8704616,1,Enel Green Power Primavera Eólica S.A.,EOLCVBA030726-2-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.367788755,-11.708326785,Primavera,2300,3985,100
-42.594688855,-14.30373953,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,507,Corrupião,COR-015,1,5,23,759474,8417335,1,Central Eólica Corrupião S.A.,EOLCVBA030752-1-01,WGS 84,UTM 23S (MER -45),SIM,-14,-42.594688855,-14.30373953,Corrupião,1850,3986,100
-42.585517067,-14.476108406,1.68,125.05,83.8,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,691,Espigão,2,1,1,23,760264,8398246,1,Centrais Eólicas Espigão S.A.,EOLCVBA030803-0-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.585517067,-14.476108406,Espigão,1680,3987,100
-38.141709438,-9.07500523499994,2.35,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,226,Pedra do Gerônimo,AEG9,1,1,24,594322,8996744,1,Enel Green Power Pedra do Gerônimo Eólica S.A.,EOLCVPE030806-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-38.141709438,-9.075005235,Pedra do G,2350,3988,100
-50.3333035379999,-30.015857667,2.3,154,108,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,520,Índios 2,DI2-06,1,1,22,564285.271696,6679266.807002,1,Ventos dos Índios Energia S.A.,EOLCVRS030734-3-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-30,-50.333303538,-30.015857667,Índios 2,2300,3989,100
-40.726383547,-7.53139823699996,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,815,Ventos de Santa Joana VI,JOA_VI-15,1,1,24,309515,9167130,1,Ventos de Santa Joana VI Energias Renováveis S.A.,EOLCVPI031367-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.726383547,-7.531398237,Ventos de,2e3,3990,100
-36.39656775,-5.13574814299994,2,149.38,108.38,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,70,Mangue Seco 5,MS5-13,1,2,24,788641,9431741,1,Eólica Mangue Seco 4 – Geradora e Comercializadora de Energia Elétrica S.A.,EOLCVRN030290-2-01,SAD 69,UTM 24S (MER -39),SIM,-5,-36.39656775,-5.135748143,Mangue Sec,2e3,3991,100
-41.5703993459999,-8.76485094899994,3.15,182.5,120,125,SGI_EDITOR_5,2019-01-10,SGI_EDITOR_5,2019-01-11,1614,Ventos de Santa Angela 16,VSA16-09,1,1,24,217206,9030178,2,Enel Green Power Ventos de Santa Ângela ACL 16 S.A.,EOLCVPI033020-5-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.570399346,-8.764850949,Ventos de,3150,3992,100
-37.021343315,-5.02077182799997,2.1,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1501,Filgueira I,FI-1,1,1,24,719379,9444708,2,Voltalia Energia do Brasil Ltda.,EOLCVRN033429-4-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.021343315,-5.020771828,Filgueira,2100,3993,100
-37.034582037,-5.07352282199997,2.1,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1543,Vila Acre II,VACII-12,1,1,24,717893,9438878,2,Ventos de Vila Acre II SPE S.A.,EOLCVRN033753-6-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.034582037,-5.073522822,Vila Acre,2100,3994,100
-42.513722007,-14.0820779979999,2.5,148,90,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1489,Caetité F,Ca-F-02,1,1,23,768474.318,8441778.29,2,Rio Energy EOL III Geração e Comercialização de Energia S.A.,EOLCVBA037006-1-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-14,-42.513722007,-14.082077998,Caetité F,2500,3995,100
-35.803687775,-5.32206744699994,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1519,Aventura IV,AVIV_V-17,1,1,25,9411029,189233,2,Central Eólica Aventura IV S.A.,EOLCVRN037949-2-01,SIRGAS 2000,UTM 25S (MER -33),NÃO,-5,-35.803687775,-5.322067447,Aventura I,2100,3996,100
-41.486442933,-12.063965781,2.3,176,118,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102866,Ventos da Bahia XXIII,SP23-08,1,1,24,229314,8665145,2,NA,EOLCVBA035234-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-12,-41.486442933,-12.063965781,Ventos da,2300,3997,100
-41.1941562439999,-9.77231919899998,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1550,São Pelegrino 2,SP2-02,1,1,24,259309,8918978,2,Cataventos Energética Ltda.,EOLCVBA040649-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.194156244,-9.772319199,São Pelegr,2e3,3998,100
-39.7427966459999,-3.00620410099998,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1275,Pedra Cheirosa,CHE_I-07,1,1,24,417456,9667693,1,Pedra Cheirosa I Energia S.A.,EOLCVCE031736-5-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.742796646,-3.006204101,Pedra Chei,2100,3999,100
-41.030253724,-3.91795935099998,2.1,175,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1278,Bons Ventos Cacimbas 5,BVC5-11,1,1,24,274561e6,9566668e6,1,Geradora Eólica Bons Ventos da Serra 2 S.A.,EOLCVCE031579-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-4,-41.030253724,-3.917959351,Bons Vento,2100,4e3,100
